"사용일자","노선명","역명","승차총승객수","하차총승객수"
"2022-01-06","경의선","임진강",4,4
"2022-01-06","경인선","개봉",20518,20677
"2022-01-06","경인선","오류동",11566,10832
"2022-01-06","경인선","역곡",26067,26039
"2022-01-06","경인선","부천",30973,30742
"2022-01-06","경인선","송내",25725,25816
"2022-01-06","경인선","부평",28167,29796
"2022-01-06","경인선","백운",6520,6446
"2022-01-06","경인선","동암",14077,14067
"2022-01-06","경인선","주안",17444,15973
"2022-01-06","경인선","제물포",9602,9273
"2022-01-06","경인선","동인천",13491,12730
"2022-01-06","경인선","인천",3204,2424
"2022-01-06","경인선","구일",5818,5887
"2022-01-06","경인선","소사",8058,7882
"2022-01-06","경인선","부개",8230,7290
"2022-01-06","경인선","간석",5479,5294
"2022-01-06","경인선","도원",3031,3088
"2022-01-06","경인선","온수(성공회대입구)",6135,5955
"2022-01-06","경인선","중동",8920,8529
"2022-01-06","경인선","도화",4007,3741
"2022-01-06","경춘선","신내",1889,1761
"2022-01-06","경춘선","갈매",2929,2503
"2022-01-06","경춘선","별내",3227,3066
"2022-01-06","경춘선","퇴계원",3476,3266
"2022-01-06","경춘선","사릉",3016,2944
"2022-01-06","경춘선","금곡",1427,1320
"2022-01-06","경춘선","평내호평",5718,5677
"2022-01-06","경춘선","천마산",1560,1426
"2022-01-06","경춘선","마석",3495,3390
"2022-01-06","경춘선","대성리",401,352
"2022-01-06","경춘선","청평",1389,1354
"2022-01-06","경춘선","상천",201,182
"2022-01-06","경춘선","가평",1337,1400
"2022-01-06","경춘선","굴봉산",123,142
"2022-01-06","경춘선","백양리",256,271
"2022-01-06","경춘선","강촌",290,265
"2022-01-06","경춘선","김유정",275,285
"2022-01-06","경춘선","남춘천",2006,1994
"2022-01-06","경춘선","춘천",1004,899
"2022-01-06","공항철도 1호선","서울역",6785,6376
"2022-01-06","공항철도 1호선","공덕",2204,2866
"2022-01-06","공항철도 1호선","홍대입구",9087,9319
"2022-01-06","공항철도 1호선","디지털미디어시티",14124,12741
"2022-01-06","공항철도 1호선","마곡나루(서울식물원)",8573,8180
"2022-01-06","공항철도 1호선","김포공항",10909,6561
"2022-01-06","공항철도 1호선","계양",9951,9342
"2022-01-06","공항철도 1호선","검암",6516,6358
"2022-01-06","공항철도 1호선","청라국제도시",6759,6225
"2022-01-06","공항철도 1호선","운서",6376,6410
"2022-01-06","공항철도 1호선","공항화물청사",2295,2481
"2022-01-06","공항철도 1호선","인천공항1터미널",3660,3729
"2022-01-06","공항철도 1호선","인천공항2터미널",2291,2187
"2022-01-06","공항철도 1호선","영종",2782,2848
"2022-01-06","과천선","선바위",8118,7091
"2022-01-06","과천선","경마공원",1347,1364
"2022-01-06","과천선","대공원",2486,2575
"2022-01-06","과천선","과천",5880,5433
"2022-01-06","과천선","정부과천청사",10440,10268
"2022-01-06","과천선","인덕원",23845,24638
"2022-01-06","과천선","평촌",17913,17649
"2022-01-06","과천선","범계",25665,25482
"2022-01-06","분당선","선릉",14080,20884
"2022-01-06","분당선","한티",14787,15797
"2022-01-06","분당선","도곡",6696,6675
"2022-01-06","분당선","구룡",1960,1940
"2022-01-06","분당선","개포동",3636,3921
"2022-01-06","분당선","대모산입구",4286,3999
"2022-01-06","분당선","수서",12958,13277
"2022-01-06","분당선","수원",7641,6450
"2022-01-06","분당선","서울숲",10360,10434
"2022-01-06","분당선","압구정로데오",19114,20667
"2022-01-08","5호선","미사",11180,11293
"2022-01-08","5호선","방이",4813,4744
"2022-01-08","분당선","복정",1,0
"2022-01-08","중앙선","용문",1503,1611
"2022-01-08","중앙선","지평",35,43
"2022-01-08","3호선","녹번",9803,8544
"2022-01-08","1호선","서울역",27185,26970
"2022-01-08","1호선","동묘앞",10262,10670
"2022-01-08","1호선","시청",9385,9665
"2022-01-08","1호선","종각",16933,15881
"2022-01-08","1호선","종로3가",21271,18898
"2022-01-08","1호선","종로5가",16802,17017
"2022-01-08","1호선","동대문",9733,8988
"2022-01-08","1호선","신설동",9082,8464
"2022-01-08","1호선","제기동",14978,15170
"2022-01-08","1호선","청량리(서울시립대입구)",16624,17094
"2022-01-08","2호선","시청",7036,6120
"2022-01-08","2호선","을지로입구",20983,20590
"2022-01-08","2호선","을지로3가",9928,9819
"2022-01-08","2호선","을지로4가",7145,6973
"2022-01-08","2호선","동대문역사문화공원(DDP)",9530,10453
"2022-01-08","2호선","신당",10320,10886
"2022-01-08","2호선","상왕십리",9222,8674
"2022-01-08","2호선","왕십리(성동구청)",12464,11065
"2022-01-08","2호선","한양대",6538,6293
"2022-01-08","2호선","뚝섬",12587,12859
"2022-01-08","2호선","성수",17929,19777
"2022-01-08","2호선","건대입구",32797,34819
"2022-01-08","2호선","구의(광진구청)",15359,15137
"2022-01-08","2호선","강변(동서울터미널)",23294,23124
"2022-01-08","2호선","잠실나루",6888,6758
"2022-01-08","2호선","잠실(송파구청)",60847,58266
"2022-01-08","2호선","잠실새내",15595,16228
"2022-01-08","2호선","종합운동장",4951,5426
"2022-01-08","2호선","삼성(무역센터)",27958,27740
"2022-01-08","2호선","선릉",22333,19574
"2022-01-08","2호선","역삼",18233,19880
"2022-01-08","2호선","강남",60515,59780
"2022-01-08","2호선","교대(법원.검찰청)",15895,17914
"2022-01-08","2호선","서초",10377,8809
"2022-01-08","2호선","방배",9138,9411
"2022-01-08","2호선","사당",28402,31021
"2022-01-08","2호선","낙성대(강감찬)",19755,18538
"2022-01-08","2호선","서울대입구(관악구청)",36134,34927
"2022-01-08","2호선","봉천",16146,15061
"2022-01-08","2호선","신림",47240,45940
"2022-01-08","2호선","신대방",18637,18169
"2022-01-08","2호선","구로디지털단지",32316,31994
"2022-01-08","2호선","대림(구로구청)",16817,17773
"2022-01-08","2호선","신도림",36645,37148
"2022-01-08","2호선","문래",11239,11732
"2022-01-08","2호선","영등포구청",11818,12321
"2022-01-08","2호선","당산",11426,12499
"2022-01-08","2호선","합정",26459,28046
"2022-01-08","2호선","홍대입구",58826,62640
"2022-01-08","2호선","신촌",27651,27604
"2022-01-08","2호선","이대",9073,9691
"2022-01-08","2호선","아현",6545,6335
"2022-01-08","2호선","충정로(경기대입구)",5107,5317
"2022-01-08","2호선","용답",1993,1994
"2022-01-08","2호선","신답",932,1027
"2022-01-08","2호선","신설동",3201,3326
"2022-01-08","2호선","도림천",718,800
"2022-01-08","2호선","양천구청",4102,4253
"2022-01-08","2호선","신정네거리",6923,6912
"2022-01-08","2호선","용두(동대문구청)",1696,1639
"2022-01-08","3호선","지축",2929,2840
"2022-01-08","3호선","구파발",13854,13754
"2022-01-08","3호선","연신내",26820,25471
"2022-01-08","3호선","불광",11957,13323
"2022-01-08","3호선","홍제",12055,11444
"2022-01-08","3호선","무악재",2492,2575
"2022-01-08","3호선","독립문",5083,5383
"2022-01-08","3호선","경복궁(정부서울청사)",13627,14089
"2022-01-08","3호선","안국",13133,14633
"2022-01-08","3호선","종로3가",5607,7684
"2022-01-08","3호선","을지로3가",4731,4880
"2022-01-08","3호선","충무로",1,0
"2022-01-08","3호선","동대입구",6877,7366
"2022-01-08","3호선","약수",8464,7981
"2022-01-08","3호선","금호",5400,4991
"2022-01-08","3호선","옥수",6218,6444
"2022-01-08","3호선","압구정",24711,25484
"2022-01-08","3호선","신사",26065,26724
"2022-01-08","3호선","잠원",3009,2862
"2022-01-08","3호선","고속터미널",43388,43336
"2022-01-08","3호선","교대(법원.검찰청)",6247,3750
"2022-01-08","3호선","남부터미널(예술의전당)",18153,18159
"2022-01-08","3호선","양재(서초구청)",19763,20996
"2022-01-08","3호선","매봉",5589,5321
"2022-01-08","3호선","도곡",3297,3180
"2022-01-08","3호선","대치",9216,8229
"2022-01-08","3호선","학여울",1064,994
"2022-01-08","3호선","대청",5745,5252
"2022-01-08","3호선","일원",5492,5496
"2022-01-08","3호선","수서",12241,12373
"2022-01-08","3호선","가락시장",5686,5406
"2022-01-08","3호선","경찰병원",3702,3694
"2022-01-08","3호선","오금",3515,3305
"2022-01-08","4호선","수유(강북구청)",24665,24525
"2022-01-08","4호선","미아(서울사이버대학)",9960,9480
"2022-01-08","4호선","미아사거리",20315,19529
"2022-01-08","4호선","길음",13414,13037
"2022-01-08","4호선","성신여대입구(돈암)",15681,14791
"2022-01-08","4호선","한성대입구(삼선교)",9534,9051
"2022-01-08","4호선","혜화",27662,27544
"2022-01-08","4호선","동대문",12287,12274
"2022-01-08","4호선","동대문역사문화공원(DDP)",10972,9447
"2022-01-08","4호선","충무로",11872,12413
"2022-01-08","4호선","명동",14651,16301
"2022-01-08","4호선","회현(남대문시장)",17477,19316
"2022-01-08","4호선","서울역",4983,11276
"2022-01-08","4호선","숙대입구(갈월)",8532,8365
"2022-01-08","4호선","삼각지",3234,4172
"2022-01-08","4호선","신용산",9298,10134
"2022-01-08","4호선","이촌(국립중앙박물관)",5899,6583
"2022-01-08","4호선","동작(현충원)",968,1026
"2022-01-08","4호선","총신대입구(이수)",13426,14539
"2022-01-08","4호선","사당",19763,17186
"2022-01-08","4호선","남태령",958,614
"2022-01-08","4호선","당고개",9332,8757
"2022-01-08","4호선","상계",12742,12069
"2022-01-08","4호선","노원",15337,16433
"2022-01-08","4호선","창동",18686,19507
"2022-01-08","4호선","쌍문",19867,18273
"2022-01-08","5호선","방화",4485,4231
"2022-01-08","5호선","개화산",3386,3254
"2022-01-08","5호선","김포공항",6857,6946
"2022-01-08","5호선","송정",4711,4519
"2022-01-08","5호선","마곡",5318,5199
"2022-01-08","5호선","발산",12596,13223
"2022-01-08","5호선","우장산",8919,9259
"2022-01-08","5호선","화곡",18979,17720
"2022-01-08","5호선","까치산",19791,19477
"2022-01-08","5호선","신정(은행정)",8253,7301
"2022-01-08","5호선","목동",10684,10793
"2022-01-08","5호선","오목교(목동운동장앞)",15270,15663
"2022-01-08","5호선","양평",3627,3489
"2022-01-08","5호선","영등포구청",1891,1844
"2022-01-08","5호선","영등포시장",7514,7956
"2022-01-08","5호선","신길",2409,2519
"2022-01-08","5호선","여의도",10058,10444
"2022-01-08","5호선","여의나루",5302,6306
"2022-01-08","5호선","마포",6959,6949
"2022-01-08","5호선","공덕",6318,6680
"2022-01-08","5호선","애오개",3392,3386
"2022-01-08","5호선","충정로(경기대입구)",1752,1739
"2022-01-08","5호선","서대문",6236,6164
"2022-01-08","5호선","광화문(세종문화회관)",13721,14252
"2022-01-08","5호선","종로3가",11199,11421
"2022-01-08","5호선","을지로4가",3165,3638
"2022-01-08","5호선","동대문역사문화공원(DDP)",1001,1297
"2022-01-08","5호선","청구",2454,2203
"2022-01-08","5호선","신금호",3844,3990
"2022-01-08","5호선","행당",5030,4499
"2022-01-08","5호선","왕십리(성동구청)",3318,3991
"2022-01-08","5호선","마장",3802,3592
"2022-01-08","5호선","답십리",9637,8925
"2022-01-08","5호선","장한평",10450,10525
"2022-01-08","5호선","군자(능동)",8114,9154
"2022-01-08","5호선","아차산(어린이대공원후문)",12221,11468
"2022-01-08","5호선","광나루(장신대)",9346,9205
"2022-01-08","5호선","천호(풍납토성)",16234,15305
"2022-01-08","5호선","강동",12086,11628
"2022-01-08","5호선","길동",5611,6019
"2022-01-08","5호선","굽은다리(강동구민회관앞)",6859,6411
"2022-01-08","5호선","명일",5767,5785
"2022-01-08","5호선","고덕",6308,6126
"2022-01-08","5호선","상일동",8829,8282
"2022-01-08","5호선","둔촌동",5873,5888
"2022-01-08","5호선","올림픽공원(한국체대)",2671,2438
"2022-01-08","5호선","오금",2051,1979
"2022-01-08","5호선","개롱",3875,4160
"2022-01-08","5호선","거여",5526,5265
"2022-01-08","5호선","마천",4365,4621
"2022-01-08","5호선","강일",2499,2412
"2022-01-08","5호선","하남풍산",2526,2567
"2022-01-08","5호선","하남시청(덕풍·신장)",4822,4740
"2022-01-08","5호선","하남검단산",5047,4971
"2022-01-08","6호선","응암",11598,11665
"2022-01-08","6호선","역촌",2530,2985
"2022-01-08","6호선","불광",3505,3159
"2022-01-08","6호선","독바위",1845,2103
"2022-01-08","6호선","연신내",3,0
"2022-01-08","6호선","구산",5015,3841
"2022-01-08","6호선","새절(신사)",8020,7814
"2022-01-08","6호선","증산(명지대앞)",6890,6900
"2022-01-08","6호선","디지털미디어시티",6649,6884
"2022-01-08","6호선","월드컵경기장(성산)",3215,3367
"2022-01-08","6호선","마포구청",8824,7835
"2022-01-08","6호선","망원",12270,13368
"2022-01-08","6호선","합정",12072,10638
"2022-01-08","6호선","상수",7459,8686
"2022-01-08","6호선","광흥창(서강)",4885,4530
"2022-01-08","6호선","대흥(서강대앞)",4761,4829
"2022-01-08","6호선","공덕",9200,8684
"2022-01-08","6호선","효창공원앞",4350,3915
"2022-01-08","6호선","삼각지",4741,3786
"2022-01-08","6호선","녹사평(용산구청)",4345,4746
"2022-01-08","6호선","이태원",11231,11397
"2022-01-08","6호선","한강진",8670,10212
"2022-01-08","6호선","버티고개",1307,1391
"2022-01-08","6호선","약수",2290,2366
"2022-01-08","6호선","청구",2212,2202
"2022-01-08","6호선","신당",6370,5441
"2022-01-08","6호선","동묘앞",7453,7028
"2022-01-08","6호선","창신",1988,1663
"2022-01-08","6호선","보문",4738,4357
"2022-01-08","6호선","안암(고대병원앞)",5611,5462
"2022-01-08","6호선","고려대(종암)",4689,4530
"2022-01-08","6호선","월곡(동덕여대)",6874,6827
"2022-01-08","6호선","상월곡(한국과학기술연구원)",3773,3245
"2022-01-08","6호선","돌곶이",5561,5140
"2022-01-08","6호선","석계",8104,8196
"2022-01-08","6호선","태릉입구",3708,3987
"2022-01-08","6호선","화랑대(서울여대입구)",6577,5535
"2022-01-08","6호선","봉화산(서울의료원)",4861,4773
"2022-01-08","7호선","장암",1301,874
"2022-01-08","7호선","도봉산",5772,7886
"2022-01-08","7호선","수락산",9176,9004
"2022-01-08","7호선","마들",8425,7936
"2022-01-08","7호선","노원",15291,15588
"2022-01-08","7호선","중계",8373,7652
"2022-01-08","7호선","하계",11174,10416
"2022-01-08","7호선","공릉(서울과학기술대)",7950,8000
"2022-01-08","7호선","태릉입구",5994,5666
"2022-01-08","7호선","먹골",7448,7240
"2022-01-08","7호선","중화",7142,6939
"2022-01-08","7호선","상봉(시외버스터미널)",12566,12042
"2022-01-08","7호선","면목",10556,10260
"2022-01-08","7호선","사가정",11538,11338
"2022-01-08","7호선","용마산(용마폭포공원)",3980,4170
"2022-01-08","7호선","중곡",6568,6205
